ano,id_municipio_6,nome_municipio,grupo_renda,tae_creche_capped,tel_creche_capped,tae_pre_capped,tel_pre_capped,Total_mulheres,log_emp_mulher,Total_emp,Total_mulheres_negras,rem_med_mulheres_negras,pib_per_capita
2009,231200,Santana do Acaraú,Menor Dinamismo Econômico,28.218048557031604,16.62849289967934,96.73321234119784,71.50635208711434,1203,7.093404625868766,1901,18,1056.592533333333,3166.1953304833937
2010,231200,Santana do Acaraú,Menor Dinamismo Econômico,21.875,12.644230769230768,99.16107382550337,75.83892617449665,1081,6.9865664594064265,1682,23,782.358,3691.411206838977
2011,231200,Santana do Acaraú,Menor Dinamismo Econômico,21.074168797953966,6.4961636828644505,91.54811715481172,65.85774058577407,1108,7.011213987350367,1775,60,1049.818441666667,4220.2818019448305
2012,231200,Santana do Acaraú,Menor Dinamismo Econômico,20.70393374741201,5.745341614906832,98.2836495031617,66.57633242999097,995,6.903747257584598,1532,64,862.76623125,4310.369690613529
2013,231200,Santana do Acaraú,Menor Dinamismo Econômico,20.951888256595964,7.19089498189343,100.0,65.78947368421053,1035,6.943122422819428,1599,57,955.9099298245612,4828.766903285902
2014,231200,Santana do Acaraú,Menor Dinamismo Econômico,20.49947970863684,7.284079084287201,100.0,63.00102774922919,1081,6.9865664594064265,1696,77,1006.832571428571,5674.168765341579
2015,231200,Santana do Acaraú,Menor Dinamismo Econômico,23.68275097060455,8.596783139212425,89.76215098241985,58.42812823164426,992,6.900730664045173,1617,51,1112.334766666667,5838.080769717686
2016,231200,Santana do Acaraú,Menor Dinamismo Econômico,22.41784037558685,7.922535211267606,96.87174139728884,64.54640250260688,1086,6.99117688712121,1792,63,1064.940904761905,6110.705978500031
2017,231200,Santana do Acaraú,Menor Dinamismo Econômico,27.628361858190708,9.596577017114914,89.95859213250517,58.488612836438925,956,6.863803391452954,1598,82,1032.905809756098,6679.449145926365
2018,231200,Santana do Acaraú,Menor Dinamismo Econômico,31.34517766497462,12.753807106598986,89.92731048805815,61.47455867082036,955,6.862757913051401,1562,98,989.7798214285716,6884.312143034517
2019,231200,Santana do Acaraú,Menor Dinamismo Econômico,29.73300970873786,13.04611650485437,100.0,67.50298685782556,945,6.852242569051878,1521,89,949.9051685393258,7087.05164550721
2007,231210,Santana do Cariri,Menor Dinamismo Econômico,29.74397590361445,21.53614457831325,100.0,74.50704225352112,683,6.52795791762255,1042,41,640.4580512195122,2693.240013656538
2008,231210,Santana do Cariri,Menor Dinamismo Econômico,32.297194844579224,24.03335860500379,100.0,72.78382581648522,636,6.456769655572163,989,26,649.9700923076923,3080.473632277163
2009,231210,Santana do Cariri,Menor Dinamismo Econômico,37.88968824940048,25.09992006394884,93.86590584878743,68.0456490727532,594,6.38856140554563,1000,509,1264.696754420432,3719.5819042952803
2010,231210,Santana do Cariri,Menor Dinamismo Econômico,35.864297253634895,22.132471728594503,99.85775248933145,72.83072546230441,596,6.391917113392602,1155,445,1157.819858876404,4163.890506697729
2011,231210,Santana do Cariri,Menor Dinamismo Econômico,38.217652099400176,23.39331619537275,100.0,72.88676236044657,676,6.517671272912275,1164,418,1440.939314354067,5001.744693224775
2012,231210,Santana do Cariri,Menor Dinamismo Econômico,43.32425068119891,25.703905540417804,100.0,62.01298701298701,677,6.519147287940395,1185,39,1354.316882051282,4757.767582321854
2013,231210,Santana do Cariri,Menor Dinamismo Econômico,44.10112359550562,26.02996254681648,99.67948717948718,63.62179487179487,751,6.62273632394984,1311,57,1646.233228070175,5369.905417024936
2014,231210,Santana do Cariri,Menor Dinamismo Econômico,46.34146341463415,26.299045599151643,100.0,67.52411575562701,662,6.4967749901858625,1164,67,1492.149474626866,6899.295411582746
2015,231210,Santana do Cariri,Menor Dinamismo Econômico,45.75026232948584,26.652675760755507,100.0,70.90239410681399,650,6.478509642208569,1025,77,1406.138927272727,6193.9546599496225
2016,231210,Santana do Cariri,Menor Dinamismo Econômico,47.03982777179763,29.06350914962325,100.0,72.02505219206681,602,6.401917196727186,976,33,936.4756666666668,6096.515818982779
2017,231210,Santana do Cariri,Menor Dinamismo Econômico,50.94117647058823,28.11764705882353,99.04761904761904,59.238095238095234,664,6.499787040655854,1077,45,1127.64912,7589.970838812968
2018,231210,Santana do Cariri,Menor Dinamismo Econômico,44.601962922573605,25.40894220283533,100.0,68.31896551724138,716,6.57507584059962,1159,38,1208.510763157895,7030.30303030303
2019,231210,Santana do Cariri,Menor Dinamismo Econômico,39.40020682523268,20.992761116856254,100.0,71.02803738317756,717,6.576469569048224,1188,39,1467.687692307692,7585.87570621469
2007,231270,Senador Pompeu,Maior Dinamismo Econômico,0.2956830277942046,0.0,84.83870967741936,65.91397849462366,1052,6.959398512133975,1707,140,876.8855557142857,3536.180308422301
2008,231270,Senador Pompeu,Maior Dinamismo Econômico,3.53081986834231,3.4111310592459607,90.36427732079906,70.74030552291421,1034,6.942156705699469,1682,129,884.1352620155039,4674.977063305278
2009,231270,Senador Pompeu,Maior Dinamismo Econômico,2.9485570890840656,2.5094102885821834,98.93867924528304,77.00471698113208,1022,6.930494765951626,1811,86,979.2304372093024,4471.915449471559
2010,231270,Senador Pompeu,Maior Dinamismo Econômico,2.363268062120189,2.2282241728561782,100.0,84.73193473193473,1181,7.074963197966044,2165,171,1033.18943625731,5172.050323019381
2011,231270,Senador Pompeu,Maior Dinamismo Econômico,18.135469774217043,5.243991260014567,77.81731909845789,61.09134045077106,1125,7.026426808699636,2104,295,1027.60635220339,6824.13714804723
2012,231270,Senador Pompeu,Maior Dinamismo Econômico,20.34405385190725,7.62902019446522,76.87576875768758,60.88560885608856,1180,7.074116816197362,2250,358,1120.141141899441,6322.151466909257
2013,231270,Senador Pompeu,Maior Dinamismo Econômico,24.53125,12.578125000000002,95.87217043941412,62.31691078561917,1306,7.175489713624222,2597,423,1087.678799054373,8041.904261704682
2014,231270,Senador Pompeu,Maior Dinamismo Econômico,23.492560689115116,16.288175411119813,98.50299401197606,73.05389221556887,1347,7.206377291472252,2729,405,1062.116325925926,9201.654135338345
2015,231270,Senador Pompeu,Maior Dinamismo Econômico,25.175918686473807,18.21735731039875,98.55305466237942,80.70739549839229,1307,7.176254532017144,2679,396,1008.947419949495,9547.406486608656
2016,231270,Senador Pompeu,Maior Dinamismo Econômico,27.027027027027028,18.181818181818183,86.39760837070254,69.20777279521674,1480,7.300472814267799,2984,491,1037.016486761711,10970.486111111111
2017,231270,Senador Pompeu,Maior Dinamismo Econômico,22.68704746580853,12.711182622687048,85.71428571428571,68.69300911854104,1400,7.244941546337007,2916,471,1133.974868789809,11911.634589934587
2018,231270,Senador Pompeu,Maior Dinamismo Econômico,29.56945572705118,15.353371242891958,94.90131578947368,66.61184210526315,1383,7.232733136177615,2844,465,1115.535377419355,11553.592859285929
2019,231270,Senador Pompeu,Maior Dinamismo Econômico,30.65998329156224,16.374269005847953,86.63446054750402,62.80193236714976,1343,7.203405521083095,2972,437,1180.369267734554,12361.625352996549
2007,231280,Senador Sá,Menor Dinamismo Econômico,24.686192468619247,13.807531380753138,100.0,77.94117647058823,367,5.908082938168931,561,0,,2761.8744022951864
2008,231280,Senador Sá,Menor Dinamismo Econômico,29.61460446247465,14.60446247464503,100.0,70.28301886792453,151,5.0238805208462765,262,0,,3144.9429657794676
2009,231280,Senador Sá,Menor Dinamismo Econômico,39.490445859872615,27.60084925690021,98.46153846153848,78.07692307692308,350,5.860786223465865,627,0,,3427.3504273504273
2010,231280,Senador Sá,Menor Dinamismo Econômico,37.88546255506608,18.06167400881057,86.15384615384616,59.23076923076923,206,5.332718793265369,334,6,846.5999999999999,3668.709865732633
2011,231280,Senador Sá,Menor Dinamismo Econômico,40.12738853503185,25.05307855626327,100.0,74.77064220183486,450,6.111467339502679,713,0,,4478.698906160046
2012,231280,Senador Sá,Menor Dinamismo Econômico,47.88418708240535,25.389755011135858,100.0,62.231759656652365,432,6.07073772800249,685,2,952.4022,4427.354069024286
2013,231280,Senador Sá,Menor Dinamismo Econômico,41.42538975501114,21.603563474387528,100.0,70.7509881422925,306,5.726847747587197,463,3,1627.024,4626.35228848821
2014,231280,Senador Sá,Menor Dinamismo Econômico,31.98198198198198,18.24324324324324,100.0,76.47058823529412,284,5.652489180268651,449,5,901.58112,5418.655692729767
2015,231280,Senador Sá,Menor Dinamismo Econômico,51.35135135135135,25.552825552825556,83.94495412844036,50.45871559633027,283,5.648974238161206,442,7,1148.3483,5519.885978010045
2016,231280,Senador Sá,Menor Dinamismo Econômico,47.90575916230366,24.60732984293194,86.40350877192982,52.63157894736842,232,5.4510384535657,357,4,1035.1605,5742.811072292395
2017,231280,Senador Sá,Menor Dinamismo Econômico,48.7603305785124,27.548209366391184,88.31168831168831,60.60606060606061,272,5.60947179518496,440,2,1063.3788,6615.865832556901
2018,231280,Senador Sá,Menor Dinamismo Econômico,48.228882833787466,27.24795640326976,98.61111111111111,56.481481481481474,286,5.659482215759621,473,5,1068.0621,7119.687541374288
2019,231280,Senador Sá,Menor Dinamismo Econômico,43.73464373464373,27.51842751842752,100.0,76.70454545454545,289,5.66988092298052,471,4,1009.37,6839.039748130657
2007,231290,Sobral,Maior Dinamismo Econômico,18.06656101426308,11.870802203607274,91.77034927297257,66.25693299355419,15855,9.67130325656977,35743,9072,913.4196851851852,9433.172220808954
2008,231290,Sobral,Maior Dinamismo Econômico,21.55818083545672,12.68627905181067,86.08813355391788,63.227553015491054,13623,9.519588222342524,33357,7269,948.1452819369928,10354.942625773414
2009,231290,Sobral,Maior Dinamismo Econômico,22.589292754080265,14.33414807222266,88.86938715811029,66.54965628199503,18346,9.81722135237872,42970,11596,1067.970956605726,11516.20612724811
2010,231290,Sobral,Maior Dinamismo Econômico,28.09969836481981,18.487061438323543,90.72055706933092,68.15016651528913,17703,9.781545881730885,41963,10893,1057.700631892041,13567.148162118227
2011,231290,Sobral,Maior Dinamismo Econômico,26.558265582655828,17.567352144109677,96.28936700966636,69.76925475522296,17317,9.759501702007746,41477,10744,1133.810880528667,14005.620687485582
2012,231290,Sobral,Maior Dinamismo Econômico,29.21490880253767,17.787470261697067,90.54373522458629,66.2568951930654,18368,9.818419740146064,44548,12139,1195.156855457616,15471.014942992948
2013,231290,Sobral,Maior Dinamismo Econômico,31.87254130605822,18.78835562549174,87.3185516031265,63.550805551124576,21093,9.95674391883656,50489,14412,1298.978619900083,17297.84026347875
2014,231290,Sobral,Maior Dinamismo Econômico,33.48094983584027,19.63808505764679,88.24564209179594,61.554453862146175,21273,9.96524094881161,50732,14503,1367.042935999448,19176.21526908636
2015,231290,Sobral,Maior Dinamismo Econômico,34.6171103798983,20.07179180376907,89.32611119961766,59.83750199139717,19925,9.899780690604802,46953,13618,1375.694218490233,19700.40048375265
2016,231290,Sobral,Maior Dinamismo Econômico,37.41108476585655,22.591879075281565,89.97955010224949,59.4777410728331,18325,9.816076095525158,44676,12523,1437.75618230456,20344.57634940741
2017,231290,Sobral,Maior Dinamismo Econômico,39.94235885308897,24.4457582027786,92.08767293642155,59.4279496346961,18747,9.838842359042596,46150,12170,1546.899542415777,21683.854833137902
2018,231290,Sobral,Maior Dinamismo Econômico,43.91585519958374,26.254367055675317,88.6053412462908,57.0919881305638,20079,9.907479573805665,47785,12920,1570.03509125387,23033.59884632508
2019,231290,Sobral,Maior Dinamismo Econômico,44.65161923454367,27.1155733373594,91.2811644329154,59.74924340683096,19576,9.882110686776542,45407,12688,1561.822415668348,21946.782492162634
2007,231300,Solonópole,Maior Dinamismo Econômico,22.530864197530864,7.4074074074074066,95.6442831215971,63.52087114337568,619,6.429719478039138,981,14,988.4390571428572,2955.594002306805
2008,231300,Solonópole,Maior Dinamismo Econômico,26.304347826086957,12.391304347826088,94.86238532110092,64.03669724770641,598,6.395261598115449,979,16,1018.68035,3967.4524884356015
2009,231300,Solonópole,Maior Dinamismo Econômico,25.68807339449541,12.614678899082568,97.02380952380952,62.89682539682539,681,6.525029657843462,1310,22,1305.5456,4045.880721220527
2010,231300,Solonópole,Maior Dinamismo Econômico,29.69121140142518,14.251781472684083,89.13480885311871,63.17907444668008,610,6.415096959171596,1031,37,943.5704702702702,4364.958958392302
2011,231300,Solonópole,Maior Dinamismo Econômico,28.08716707021792,14.648910411622277,94.65811965811966,67.09401709401709,610,6.415096959171596,1050,32,937.2330875,5104.024383360614
2012,231300,Solonópole,Maior Dinamismo Econômico,33.9622641509434,17.10691823899371,95.27186761229316,57.68321513002365,830,6.7226297948554485,1393,82,1195.456102439024,4815.848716794237
2013,231300,Solonópole,Maior Dinamismo Econômico,35.45108005082592,17.662007623888183,94.8019801980198,60.3960396039604,645,6.470799503782602,1073,41,1092.812,5681.27600554785
2014,231300,Solonópole,Maior Dinamismo Econômico,39.300134589502015,20.72678331090175,94.5107398568019,60.85918854415274,675,6.516193076042964,1132,59,1360.154623728814,6548.28349944629
2015,231300,Solonópole,Maior Dinamismo Econômico,31.377899045020463,15.279672578444748,96.91943127962084,62.796208530805686,730,6.594413459749778,1227,71,1159.687515492958,7501.381673482922
2016,231300,Solonópole,Maior Dinamismo Econômico,37.67926988265971,21.51238591916558,100.0,65.42553191489363,759,6.633318433280377,1288,69,1117.613710144928,9029.017487725492
2017,231300,Solonópole,Maior Dinamismo Econômico,38.20512820512821,21.153846153846157,100.0,63.83561643835617,804,6.690842277418564,1387,68,1119.822458823529,10102.43418878731
2018,231300,Solonópole,Maior Dinamismo Econômico,36.75,21.25,100.0,65.66757493188011,837,6.731018100482083,1445,84,1197.561,10676.671587119348
2019,231300,Solonópole,Maior Dinamismo Econômico,39.2204628501827,20.34104750304507,100.0,61.41304347826087,945,6.852242569051878,1619,102,1185.584607843137,11951.702685003274
2007,231230,São Benedito,Maior Dinamismo Econômico,32.116999710396755,13.756154068925571,67.48466257668711,45.84495259341885,1156,7.053585727193677,2153,201,943.8909024875622,3534.484759848643
2008,231230,São Benedito,Maior Dinamismo Econômico,29.67160709096193,14.879395524556816,79.33491686460808,55.819477434679335,1236,7.1204443723924875,2289,230,915.94928,4091.14380466959
2009,231230,São Benedito,Maior Dinamismo Econômico,24.54277286135693,13.274336283185844,90.1836969001148,65.44202066590127,1800,7.496097345175956,3190,470,913.7842859574469,4329.861034642236
2010,231230,São Benedito,Maior Dinamismo Econômico,25.02194907813872,12.906057945566284,89.30232558139535,62.38372093023256,1448,7.278628942320682,2895,424,962.6922566037736,5362.1938521436
2011,231230,São Benedito,Maior Dinamismo Econômico,24.709042076991945,11.04148015517756,93.10344827586206,61.60140268848626,1512,7.321849713788356,3106,439,927.7149669703872,5937.223358123441
2012,231230,São Benedito,Maior Dinamismo Econômico,26.82409930366333,12.443233424159857,95.87449157466588,62.63800116211505,1664,7.417580402414544,3165,534,1039.31209588015,7526.715002788623
2013,231230,São Benedito,Maior Dinamismo Econômico,26.991421568627448,12.714460784313724,96.48600357355568,60.512209648600354,1671,7.421775793644647,3397,479,1136.288137787056,7620.572580115217
2014,231230,São Benedito,Maior Dinamismo Econômico,25.355225765708877,11.682980738869594,100.0,67.62971698113208,1977,7.589841512182657,3876,589,1094.66024516129,8293.79097066446
2015,231230,São Benedito,Maior Dinamismo Econômico,28.13700384122919,13.636363636363637,97.54784688995215,66.08851674641149,2100,7.650168700845001,4096,668,1098.774279341317,8209.655411405427
2016,231230,São Benedito,Maior Dinamismo Econômico,24.743260590500643,12.098844672657252,100.0,68.6994399502178,1966,7.584264818389059,3916,559,1142.746118067979,9257.465419916405
2017,231230,São Benedito,Maior Dinamismo Econômico,26.365409622886865,12.808842652795835,98.178391959799,66.7713567839196,2403,7.784889295655098,3924,544,1177.978493382353,10186.417424112502
2018,231230,São Benedito,Maior Dinamismo Econômico,28.22265625,15.201822916666666,95.32051282051285,66.15384615384615,2318,7.7488913372555315,3962,571,1206.534901050788,10881.531023024985
2019,231230,São Benedito,Maior Dinamismo Econômico,29.656941327348505,16.223148445014427,95.69190600522192,64.55613577023499,2458,7.807510042216193,3772,517,1211.461102514507,11349.873703108366
